id,ms_id,MSID,style,crop,crop_group,germplasm,organisation,short_name,long_name,description,subregion,countries,total_target_area,material_type,consumer_product_types,agroecological_zone,production_system,maturity,colors,time_horizon,status,is_tpp,is_pipeline,shareable_link
639,1288,MS01288,dt-active,Banana,"Roots, tubers and bananas (RTBs)",Dessert,IITA,Banana Dessert CAF MS01288,Banana - Dessert | Non-Hybrid | CAF | Food; Fresh Market | NA | Mid Altitude; Highlands | Rainfed | NA,,Central Africa,Democratic Republic of Congo(212400),212400,Non-Hybrid,Food; Fresh Market,Highlands; Mid Altitude,Rainfed,NA,NA,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Banana+Dessert+CAF+MS01288
339,718,MS00718,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato EAF MS00718,Sweetpotato | Non-Hybrid | EAF | Food; Table; Provit A Biofortified | Orange flesh | High virus (SPVD) pressure environment | Rainfed | Mid,,East Africa,Burundi(7886); Ethiopia(4976); Rwanda(6278); Tanzania(26410); Uganda(12424),57974,Non-Hybrid,Food; Provit A Biofortified; Table,High virus (SPVD) pressure environment,Rainfed,Mid,Orange flesh,Current,Active,Sweetpotato EAF CIP TPP00380,Sweetpotato CIP BP00124,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+EAF+MS00718
340,719,MS00719,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato EAF MS00719,Sweetpotato | Non-Hybrid | EAF | Food; Table | White flesh | High virus (SPVD) pressure environment | Rainfed | Mid,,East Africa,Burundi(16486); Ethiopia(21772); Rwanda(114812); Tanzania(118843); Uganda(56475),328388,Non-Hybrid,Food; Table,High virus (SPVD) pressure environment,Rainfed,Mid,White flesh,Current,Active,Sweetpotato EAF CIP TPP00382,Sweetpotato CIP BP00053,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+EAF+MS00719
341,720,MS00720,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato EAF MS00720,Sweetpotato | Non-Hybrid | EAF | Food; Table | White flesh | Drought and heat prone environment | Rainfed | Early,,East Africa,Burundi(27246); Ethiopia(23252); Rwanda(49259); Tanzania(344535); Uganda(161233),605525,Non-Hybrid,Food; Table,Drought and heat prone environment,Rainfed,Early,White flesh,Current,Active,Sweetpotato EAF CIP TPP00383,Sweetpotato CIP BP00053,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+EAF+MS00720
342,721,MS00721,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato EAF MS00721,Sweetpotato | Non-Hybrid | EAF | Food; Table; Provit A Biofortified | Orange flesh | Drought and heat prone environment | Rainfed | Early,,East Africa,Burundi(12904); Ethiopia(7463); Rwanda(6279); Tanzania(57221); Uganda(19201),103068,Non-Hybrid,Food; Provit A Biofortified; Table,Drought and heat prone environment,Rainfed,Early,Orange flesh,Current,Active,Sweetpotato EAF CIP TPP00381,Sweetpotato CIP BP00124,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+EAF+MS00721
348,730,MS00730,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00730,Sweetpotato | Non-Hybrid | LAC | Food; Table; Provit A Biofortified | Orange flesh | Drought Prone | Rainfed; Irrigated | Early,,Latin America and the Caribbean,Argentina(3316); Belize(8); Bolivia(158); Brazil(4364); Chile(565); Costa Rica(127); Cuba(13512); Dominican Republic(2725); Ecuador(415); El Salvador(51); Guatemala(13); Guyana(41); Haiti(16329); Honduras(1319); Jamaica(1115); Mexico(1324); Paraguay(1195); Peru(4647); Puerto Rico(22); Suriname(9); Trinidad and Tobago(109); Uruguay(3523); Venezuela(350),55237,Non-Hybrid,Food; Provit A Biofortified; Table,Drought Prone,Irrigated; Rainfed,Early,Orange flesh,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00730
349,731,MS00731,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00731,Sweetpotato | Non-Hybrid | LAC | Food; Table | White flesh | Drought Prone | Rainfed; Irrigated | Early,,Latin America and the Caribbean,Argentina(5448); Belize(11); Bolivia(406); Brazil(41456); Chile(777); Costa Rica(175); Cuba(18580); Dominican Republic(3747); Ecuador(1066); El Salvador(70); Guatemala(17); Guyana(105); Haiti(22453); Honduras(1814); Jamaica(1533); Mexico(1819); Paraguay(1643); Peru(3098); Puerto Rico(31); Suriname(22); Trinidad and Tobago(150); Uruguay(4110); Venezuela(898),109429,Non-Hybrid,Food; Table,Drought Prone,Irrigated; Rainfed,Early,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00731
350,732,MS00732,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00732,Sweetpotato | Non-Hybrid | LAC | Food; Table | Purple flesh | Drought Prone | Rainfed; Irrigated | Early,,Latin America and the Caribbean,Argentina(711); Belize(1); Bolivia(122); Brazil(4364); Chile(71); Costa Rica(15); Cuba(1689); Dominican Republic(341); Ecuador(322); El Salvador(6); Guatemala(1); Guyana(31); Haiti(2041); Honduras(165); Jamaica(139); Mexico(165); Paraguay(149); Peru(3319); Puerto Rico(3); Suriname(7); Trinidad and Tobago(14); Uruguay(196); Venezuela(271),14143,Non-Hybrid,Food; Table,Drought Prone,Irrigated; Rainfed,Early,Purple flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00732
351,733,MS00733,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00733,Sweetpotato | Non-Hybrid | LAC | Food; Table; Provit A Biofortified | Orange flesh | Humid tropical Amazon | Rainfed | Late,,Latin America and the Caribbean,Bolivia(66); Brazil(1091); Ecuador(174); Guyana(18); Peru(2168); Suriname(3); Venezuela(147),3667,Non-Hybrid,Food; Provit A Biofortified; Table,Humid tropical Amazon,Rainfed,Late,Orange flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00733
352,734,MS00734,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00734,Sweetpotato | Non-Hybrid | LAC | Food; Table | White flesh | Humid tropical Amazon | Rainfed | Late,,Latin America and the Caribbean,Bolivia(48); Brazil(2181); Ecuador(125); Guyana(13); Peru(1151); Suriname(3); Venezuela(105),3626,Non-Hybrid,Food; Table,Humid tropical Amazon,Rainfed,Late,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00734
353,735,MS00735,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato LAC MS00735,Sweetpotato | Non-Hybrid | LAC | Food; Table | Purple flesh | Humid tropical Amazon | Rainfed | Late,,Latin America and the Caribbean,Bolivia(50); Brazil(1091); Ecuador(131); Guyana(13); Peru(1549); Suriname(3); Venezuela(110),2947,Non-Hybrid,Food; Table,Humid tropical Amazon,Rainfed,Late,Purple flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+LAC+MS00735
381,795,MS00795,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato NAF MS00795,"Sweetpotato | Non-Hybrid | NAF | Food; Table; Provit A Biofortified | Orange flesh | Drought, heat and salinity prone environment | Irrigated | Early",,North Africa,Egypt(9506); Morocco(565),10071,Non-Hybrid,Food; Provit A Biofortified; Table,"Drought, heat and salinity prone environment",Irrigated,Early,Orange flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+NAF+MS00795
382,796,MS00796,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato NAF MS00796,"Sweetpotato | Non-Hybrid | NAF | Food; Table | White flesh | Drought, heat and salinity prone environment | Irrigated | Early",,North Africa,Egypt(2376); Morocco(100),2476,Non-Hybrid,Food; Table,"Drought, heat and salinity prone environment",Irrigated,Early,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+NAF+MS00796
354,736,MS00736,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SA MS00736,"Sweetpotato | Non-Hybrid | SA | Food; Table; Provit A Biofortified | Orange flesh | Drought, heat and salinity prone environment | Irrigated | Early",,South Asia,Bangladesh(3456); Bhutan(3); India(17730); Pakistan(232); Sri Lanka(596),22017,Non-Hybrid,Food; Provit A Biofortified; Table,"Drought, heat and salinity prone environment",Irrigated,Early,Orange flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SA+MS00736
355,737,MS00737,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SA MS00737,"Sweetpotato | Non-Hybrid | SA | Food; Table | White flesh | Drought, heat and salinity prone environment | Irrigated | Early",,South Asia,Bangladesh(18223); Bhutan(14); India(82668); Pakistan(1149); Sri Lanka(2954),105008,Non-Hybrid,Food; Table,"Drought, heat and salinity prone environment",Irrigated,Early,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SA+MS00737
356,738,MS00738,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SA MS00738,"Sweetpotato | Non-Hybrid | SA | Food; Table | Purple flesh | Drought, heat and salinity prone environment | Irrigated | Early",,South Asia,Bangladesh(2892); Bhutan(2); India(13069); Pakistan(182); Sri Lanka(468),16613,Non-Hybrid,Food; Table,"Drought, heat and salinity prone environment",Irrigated,Early,Purple flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SA+MS00738
343,724,MS00724,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SAF MS00724,"Sweetpotato | Non-Hybrid | SAF | Food; Table; Provit A Biofortified | Orange flesh | Drought, heat and salinity prone environment | Rainfed; Irrigated | Mid",,Southern Africa,Angola(37873); Botswana(10); Comoros(608); Eswatini(125); Madagascar(19287); Malawi(96348); Mozambique(19922); South Africa(7037); Zambia(10714); Zimbabwe(3126),195050,Non-Hybrid,Food; Provit A Biofortified; Table,"Drought, heat and salinity prone environment",Irrigated; Rainfed,Mid,Orange flesh,Current,Active,Sweetpotato SAF CIP TPP00118,Sweetpotato CIP BP00122,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SAF+MS00724
344,725,MS00725,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SAF MS00725,"Sweetpotato | Non-Hybrid | SAF | Food; Table | White flesh | Drought, heat and salinity prone environment | Rainfed; Irrigated | Mid",,Southern Africa,Angola(151494); Botswana(29); Comoros(1858); Eswatini(345); Madagascar(107107); Malawi(144004); Mozambique(41353); South Africa(19679); Zambia(29564); Zimbabwe(8624),504057,Non-Hybrid,Food; Table,"Drought, heat and salinity prone environment",Irrigated; Rainfed,Mid,White flesh,Current,Active,Sweetpotato SAF CIP TPP00120,Sweetpotato CIP BP00054,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SAF+MS00725
357,741,MS00741,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SEA MS00741,Sweetpotato | Non-Hybrid | SEA | Food; Table | Purple flesh | Tropical; Megadeltas | Irrigated | Early,,South East Asia,Cambodia(587); Indonesia(12711); Laos(572); Malaysia(343); Myanmar(775); Philippines(7798); Timor-Leste(130); Vietnam(5885),28801,Non-Hybrid,Food; Table,Megadeltas; Tropical,Irrigated,Early,Purple flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SEA+MS00741
358,742,MS00742,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SEA MS00742,Sweetpotato | Non-Hybrid | SEA | Food; Table | White flesh | Tropical; Megadeltas | Irrigated | Early,,South East Asia,Cambodia(1221); Indonesia(14597); Laos(1189); Malaysia(713); Myanmar(1611); Philippines(23281); Timor-Leste(271); Vietnam(18914),61797,Non-Hybrid,Food; Table,Megadeltas; Tropical,Irrigated,Early,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SEA+MS00742
359,743,MS00743,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SEA MS00743,Sweetpotato | Non-Hybrid | SEA | Food; Table | Yellow flesh | Tropical; Megadeltas | Irrigated | Early,,South East Asia,Cambodia(2094); Indonesia(28450); Laos(2039); Malaysia(1223); Myanmar(2761); Philippines(29129); Timor-Leste(464); Vietnam(39928),106088,Non-Hybrid,Food; Table,Megadeltas; Tropical,Irrigated,Early,Yellow flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SEA+MS00743
360,747,MS00747,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato SEA MS00747,Sweetpotato | Non-Hybrid | SEA | Food; Table; Provit A Biofortified | Orange flesh | Tropical; Megadeltas | Irrigated | Early,,South East Asia,Cambodia(1091); Indonesia(13753); Laos(1063); Malaysia(638); Myanmar(1440); Philippines(17767); Timor-Leste(242); Vietnam(19334),55328,Non-Hybrid,Food; Provit A Biofortified; Table,Megadeltas; Tropical,Irrigated,Early,Orange flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+SEA+MS00747
345,727,MS00727,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato WAF MS00727,Sweetpotato | Non-Hybrid | WAF | Food; Table; Provit A Biofortified | Orange flesh | Tropics | Rainfed | Late,,West Africa,Benin(1854); Burkina Faso(1496); Ghana(12698); Guinea(9506); Guinea-Bissau(1121); Ivory Coast(5313); Liberia(382); Nigeria(158946); Senegal(291); Sierra Leone(5764); Togo(430),197801,Non-Hybrid,Food; Provit A Biofortified; Table,Tropics,Rainfed,Late,Orange flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+WAF+MS00727
346,728,MS00728,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato WAF MS00728,Sweetpotato | Non-Hybrid | WAF | Food; Table | White flesh | Drought prone Savanna; Sahelian Zone | Rainfed | Early,,West Africa,Benin(3553); Burkina Faso(2866); Ghana(26351); Guinea(18221); Guinea-Bissau(2148); Ivory Coast(10184); Liberia(732); Mali(23995); Mauritania(1951); Niger(5622); Nigeria(1430516); Senegal(560); Sierra Leone(11048); Togo(825),1538572,Non-Hybrid,Food; Table,Drought prone Savanna; Sahelian Zone,Rainfed,Early,White flesh,Current,Active,Sweetpotato WAF CIP TPP00123,Sweetpotato CIP BP00054,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+WAF+MS00728
347,729,MS00729,,Sweetpotato,"Roots, tubers and bananas (RTBs)",No Germplasm Type,CIP,Sweetpotato WAF MS00729,Sweetpotato | Non-Hybrid | WAF | Food; Table | White flesh | Tropics | Rainfed | Late,,West Africa,Benin(3480); Burkina Faso(2806); Ghana(25218); Guinea(17842); Guinea-Bissau(2103); Ivory Coast(9973); Liberia(717); Senegal(548); Sierra Leone(10819); Togo(807),74313,Non-Hybrid,Food; Table,Tropics,Rainfed,Late,White flesh,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Sweetpotato+WAF+MS00729
623,1239,MS01239,,Taro,"Roots, tubers and bananas (RTBs)",No Germplasm Type,IITA,Taro EAF MS01239,Taro | Clone | EAF | Processing | N/A | Mid Altitude | N/A | N/A,,East Africa,Ethiopia(44793),44793,Clone,Processing,Mid Altitude,,,,Current,Active,Taro ETH EIAR TPP00862,Taro IITA BP00282,https://glomip.cgiar.org/market-segments/profile/Taro+EAF+MS01239
547,1072,MS01072,,Taro,"Roots, tubers and bananas (RTBs)",No Germplasm Type,IITA,Taro WAF MS01072,Taro | N/A | WAF | Fresh Market | N/A | N/A | N/A | N/A,,West Africa,Nigeria(1113261),1113261,,Fresh Market,,,,,Current,Active,Taro GHA CSIR-CRI TPP00869 ;Taro NGA NRCRI TPP00613,Taro IITA BP00280  ;Taro IITA BP00280,https://glomip.cgiar.org/market-segments/profile/Taro+WAF+MS01072
548,1073,MS01073,,Taro,"Roots, tubers and bananas (RTBs)",No Germplasm Type,IITA,Taro WAF MS01073,Taro | N/A | WAF | Industrial | White | N/A | N/A | N/A,,West Africa,Nigeria(278315),278315,,Industrial,,,,White,Current,Active,Taro NGA NRCRI TPP00614,Taro IITA BP00281,https://glomip.cgiar.org/market-segments/profile/Taro+WAF+MS01073
556,1171,MS01171,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01171,Tomato | Hybrid | EAF | Fresh deep globe | Deep red | Highlands | Determinate | NA,,East Africa,Tanzania(384); Uganda(366),750,Hybrid,Fresh deep globe,Highlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01171
557,1172,MS01172,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01172,Tomato | Hybrid | EAF | Fresh deep globe | Deep red | Highlands | Semi - determinate | NA,,East Africa,Tanzania(1923); Uganda(662),2585,Hybrid,Fresh deep globe,Highlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01172
558,1173,MS01173,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01173,Tomato | Hybrid | EAF | Fresh deep globe | Deep red | Lowlands | Semi - determinate | NA,,East Africa,Tanzania(384); Uganda(199),583,Hybrid,Fresh deep globe,Lowlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01173
559,1174,MS01174,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01174,Tomato | Hybrid | EAF | Fresh oblong | Deep red | Highlands | Determinate | NA,,East Africa,Ethiopia(5772); Kenya(8489); Tanzania(2307); Uganda(331),16899,Hybrid,Fresh oblong,Highlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01174
560,1175,MS01175,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01175,Tomato | Hybrid | EAF | Fresh oblong | Deep red | Highlands | Semi - determinate | NA,,East Africa,Ethiopia(77); Kenya(8489); Tanzania(9229); Uganda(464),18259,Hybrid,Fresh oblong,Highlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01175
561,1176,MS01176,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01176,Tomato | Hybrid | EAF | Fresh oblong | Deep red | Lowlands | Determinate | NA,,East Africa,Kenya(7074); Tanzania(768); Uganda(199),8041,Hybrid,Fresh oblong,Lowlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01176
562,1177,MS01177,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01177,Tomato | Hybrid | EAF | Fresh oblong | Deep red | Lowlands | Semi - determinate | NA,,East Africa,Kenya(2830); Tanzania(2307); Uganda(132),5269,Hybrid,Fresh oblong,Lowlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01177
563,1178,MS01178,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01178,Tomato | Non-Hybrid | EAF | Fresh deep globe | Deep red | Highlands | Determinate | NA,,East Africa,Tanzania(768); Uganda(530),1298,Non-Hybrid,Fresh deep globe,Highlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01178
564,1179,MS01179,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01179,Tomato | Non-Hybrid | EAF | Fresh deep globe | Deep red | Highlands | Semi - determinate | NA,,East Africa,Uganda(993),993,Non-Hybrid,Fresh deep globe,Highlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01179
565,1180,MS01180,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01180,Tomato | Non-Hybrid | EAF | Fresh deep globe | Deep red | Lowlands | Determinate | NA,,East Africa,Uganda(265),265,Non-Hybrid,Fresh deep globe,Lowlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01180
566,1181,MS01181,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01181,Tomato | Non-Hybrid | EAF | Fresh deep globe | Deep red | Lowlands | Semi - determinate | NA,,East Africa,Uganda(199),199,Non-Hybrid,Fresh deep globe,Lowlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01181
567,1182,MS01182,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01182,Tomato | Non-Hybrid | EAF | Fresh oblong | Deep red | Highlands | Determinate | NA,,East Africa,Ethiopia(9544); Kenya(848); Tanzania(19612); Uganda(530),30534,Non-Hybrid,Fresh oblong,Highlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01182
568,1183,MS01183,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01183,Tomato | Non-Hybrid | EAF | Fresh oblong | Deep red | Highlands | Semi - determinate | NA,,East Africa,Uganda(927),927,Non-Hybrid,Fresh oblong,Highlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01183
569,1184,MS01184,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01184,Tomato | Non-Hybrid | EAF | Fresh oblong | Deep red | Lowlands | Determinate | NA,,East Africa,Kenya(565); Tanzania(768); Uganda(397),1730,Non-Hybrid,Fresh oblong,Lowlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01184
570,1185,MS01185,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01185,Tomato | Non-Hybrid | EAF | Fresh oblong | Deep red | Lowlands | Semi - determinate | NA,,East Africa,Uganda(199),199,Non-Hybrid,Fresh oblong,Lowlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01185
571,1186,MS01186,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato EAF MS01186,Tomato | Hybrid | EAF | Fresh deep globe | Deep red | Lowlands | Determinate | NA,,East Africa,Uganda(199),199,Hybrid,Fresh deep globe,Lowlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+EAF+MS01186
572,1187,MS01187,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato WAF MS01187,Tomato | Hybrid | WAF | Fresh deep globe | Deep red | Lowlands | Determinate | NA,,West Africa,Benin(409); Burkina Faso(2244); Ghana(2405); Mali(651); Nigeria(54553),60262,Hybrid,Fresh deep globe,Lowlands,Determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+WAF+MS01187
573,1188,MS01188,,Tomato,Vegetables,No Germplasm Type,CIMMYT,Tomato WAF MS01188,Tomato | Hybrid | WAF | Fresh deep globe | Deep red | Lowlands | Semi - determinate | NA,,West Africa,Benin(4905); Burkina Faso(187); Ghana(2405); Nigeria(13639),21136,Hybrid,Fresh deep globe,Lowlands,Semi - determinate,NA,Deep red,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Tomato+WAF+MS01188
